t	v/n	v/n	F/T	m/J	Fq	Fax
0.01800000000000	-0.00000000000015	-0.00000000000002	1.23945798710179	0.00000000000000	220.75204889838301	0.00000000000000
0.01900000000000	-0.00000000000019	-0.00000000000002	1.23945798711851	0.00000000000000	220.75204889837201	0.00000000000000
0.02000000000000	-0.00000000000023	-0.00000000000002	1.23945798756007	0.00000000000000	220.75204889808401	0.00000000000000
0.02100000000000	-0.00000000000027	-0.00000000000003	1.23945798715195	0.00000000000000	220.75204889835101	0.00000000000000
0.02200000000000	-0.00000000000031	-0.00000000000003	1.23945798759351	0.00000000000000	220.75204889806199	0.00000000000000
0.02300000000000	-0.00000000000034	-0.00000000000004	1.23945798761024	0.00000000000000	220.75204889805099	0.00000000000000
0.02400000000000	-0.00000000000038	-0.00000000000004	1.23945798783932	0.00000000000000	220.75204889790200	0.00000000000000
0.02500000000000	-0.00000000000042	-0.00000000000004	1.23945798764367	0.00000000000000	220.75204889803001	0.00000000000000
0.02600000000000	-0.00000000000046	-0.00000000000005	1.23945798808524	0.00000000000000	220.75204889774099	0.00000000000000
0.02700000000000	-0.00000000000050	-0.00000000000005	1.23945798810196	0.00000000000000	220.75204889772999	0.00000000000000
0.02800000000000	-0.00000000000054	-0.00000000000006	1.23945798811867	0.00000000000000	220.75204889771899	0.00000000000000
0.02900000000000	-0.00000000000057	-0.00000000000006	1.23945798813539	0.00000000000000	220.75204889770799	0.00000000000000
0.03000000000000	-0.00000000000061	-0.00000000000006	1.23945798857695	0.00000000000000	220.75204889742000	0.00000000000000
0.03100000000000	-0.00000000000065	-0.00000000000007	1.23945798816882	0.00000000000000	220.75204889768600	0.00000000000000
0.03200000000000	-0.00000000000069	-0.00000000000007	1.23945798818554	0.00000000000000	220.75204889767500	0.00000000000000
0.03300000000000	-0.00000000000030	-0.00000000000003	1.23945798843985	0.00000000000000	220.75204889750901	0.00000000000000
0.03400000000000	-0.00000156960687	-0.00000016400000	1.23968077195124	0.00000000000000	220.75411310941999	0.00000000000000
0.03500000000000	-0.00058289336211	-0.00006100000000	0.95042320208908	0.00000000000000	218.06582188520599	0.00000000000000
0.03600000000000	-0.00365607001856	-0.00038286275704	0.38909237593483	0.00000000000000	212.81718743324100	0.00000000000000
0.03700000000000	-0.00981557642925	-0.00102788476003	-0.13734651359957	0.00000000000000	207.83242275157801	0.00000000000000
0.03800000000000	-0.01842918541669	-0.00192989978389	-0.48122982317673	0.00000000000000	204.47017024574799	0.00000000000000
0.03900000000000	-0.03046792147622	-0.00319059327599	-1.59810897694067	0.00000000000000	192.43934588229499	0.00000000000000
0.04000000000000	-0.05160552943711	-0.00540411840547	-3.36447052997259	0.00000000000000	173.48325218032400	0.00000000000000
0.04100000000000	-0.08213462575751	-0.00860111789617	-4.70857472708301	0.00000000000000	159.36715944695300	0.00000000000000
0.04200000000000	-0.11788051006853	-0.01234441814776	-5.14440133874698	0.00000000000000	155.26541009643199	0.00000000000000
0.04300000000000	-0.15500107305173	-0.01623167441326	-5.57275635102573	0.00000000000000	152.10728560017901	0.00000000000000
0.04400000000000	-0.19561041607863	-0.02048427487061	-6.36130947495748	0.00000000000000	145.57367624112101	0.00000000000000
0.04500000000000	-0.23979215894072	-0.02511097616389	-6.87999394560572	0.00000000000000	141.41559577306501	0.00000000000000
0.04600000000000	-0.28521323556715	-0.02986746018548	-6.84481454164287	0.00000000000000	142.18906650987901	0.00000000000000
0.04700000000000	-0.32988668800824	-0.03454565318546	-6.84659666869928	0.00000000000000	142.50531397969300	0.00000000000000
0.04800000000000	-0.37553051208559	-0.03932546326556	-7.12823452018665	0.00000000000000	140.15241304248201	0.00000000000000
0.04900000000000	-0.42245295481743	-0.04423916997806	-7.28798075875959	0.00000000000000	138.80861307790900	0.00000000000000
0.05000000000000	-0.46938554664884	-0.04915393950177	-7.13731840265474	0.00000000000000	140.20650502714801	0.00000000000000
0.05100000000000	-0.51528518103982	-0.05396053797528	-7.08438995870563	0.00000000000000	140.58478411514099	0.00000000000000
0.05200000000000	-0.56164536158526	-0.05881536472930	-7.25975034488168	0.00000000000000	138.82100011775299	0.00000000000000
0.05300000000000	-0.60875588796904	-0.06374876751577	-7.35466353574784	0.00000000000000	137.85118710043400	0.00000000000000
0.05400000000000	-0.65572314832207	-0.06866716751858	-7.22000884125435	0.00000000000000	139.08952844565300	0.00000000000000
0.05500000000000	-0.70181764206816	-0.07349417161603	-7.16909010578729	0.00000000000000	139.47553517585300	0.00000000000000
0.05600000000000	-0.74822691370402	-0.07835413917702	-7.30423968742357	0.00000000000000	138.12723348798201	0.00000000000000
0.05700000000000	-0.79521984827263	-0.08327522777740	-7.38006689225417	0.00000000000000	137.53683856024699	0.00000000000000
0.05800000000000	-0.84206590645294	-0.08818093551837	-7.28197429585677	0.00000000000000	138.85220201461800	0.00000000000000
0.05900000000000	-0.88818947961705	-0.09301098480535	-7.26055129121364	0.00000000000000	139.68818020608200	0.00000000000000
0.06000000000000	-0.93458850278984	-0.09786987914980	-7.39012749072658	0.00000000000000	139.06687753906701	0.00000000000000
0.06100000000000	-0.98146827239386	-0.10277911714280	-7.47291190630470	0.00000000000000	138.64723526406999	0.00000000000000
0.06200000000000	-1.02825602488677	-0.10767871912646	-7.41409919357437	0.00000000000000	139.24868456293001	0.00000000000000
0.06300000000000	-1.07451692735072	-0.11252314950410	-7.43270926647673	0.00000000000000	138.86457327467099	0.00000000000000
0.06400000000000	-1.12110344708738	-0.11740167844280	-7.57834515249098	0.00000000000000	137.31139254311901	0.00000000000000
0.06500000000000	-1.16816450557366	-0.12232990096315	-7.66176552738721	0.00000000000000	136.56929821150899	0.00000000000000
0.06600000000000	-1.21512907518470	-0.12724801919212	-7.59627976604844	0.00000000000000	137.52957319098800	0.00000000000000
0.06700000000000	-1.26155621587870	-0.13210985799650	-7.58039561976816	0.00000000000000	138.25546897382699	0.00000000000000
0.06800000000000	-1.30818426596186	-0.13699273598292	-7.67712541301987	0.00000000000000	137.90069864934799	0.00000000000000
0.06900000000000	-1.35515339429742	-0.14191133160040	-7.73650926926793	0.00000000000000	137.73231234401899	0.00000000000000
0.07000000000000	-1.40203023943861	-0.14682026334437	-7.68635988723210	0.00000000000000	138.37781700275499	0.00000000000000
0.07100000000000	-1.44848199481515	-0.15168467979228	-7.68935870402024	0.00000000000000	138.36577383659400	0.00000000000000
0.07200000000000	-1.49515902693835	-0.15657268716593	-7.79376811521482	0.00000000000000	137.41936531200400	0.00000000000000
0.07300000000000	-1.54217493636610	-0.16149618168794	-7.87047246304392	0.00000000000000	136.85576264362300	0.00000000000000
0.07400000000000	-1.58913882151980	-0.16641422824070	-7.85579243809717	0.00000000000000	137.32005380907901	0.00000000000000
0.07500000000000	-1.63576286442334	-0.17129668659625	-7.90074705311939	0.00000000000000	137.40883503836000	0.00000000000000
0.07600000000000	-1.68258752370413	-0.17620015344969	-8.03476097295832	0.00000000000000	136.65164037016200	0.00000000000000
0.07700000000000	-1.72973467283460	-0.18113739136122	-8.11331743691219	0.00000000000000	136.22149637625199	0.00000000000000
0.07800000000000	-1.77680036507065	-0.18606609912672	-8.07323909476250	0.00000000000000	136.64928935833200	0.00000000000000
0.07900000000000	-1.82350178629355	-0.19095666052092	-8.07046209893128	0.00000000000000	136.67634042202999	0.00000000000000
0.08000000000000	-1.87034511433768	-0.19586208236269	-8.15411294236027	0.00000000000000	135.92779803664899	0.00000000000000
0.08100000000000	-1.91744333567400	-0.20079419656760	-8.19714703737958	0.00000000000000	135.47721812115000	0.00000000000000
0.08200000000000	-1.96444780359019	-0.20571649293732	-8.14122069106011	0.00000000000000	135.82296163356199	0.00000000000000
0.08300000000000	-2.01109963124010	-0.21060186090470	-8.10100387274849	0.00000000000000	135.84077601421501	0.00000000000000
0.08400000000000	-2.05784340108357	-0.21549685703608	-8.14556572330448	0.00000000000000	135.14742396030400	0.00000000000000
0.08500000000000	-2.10481127417143	-0.22041532120433	-8.20469485127235	0.00000000000000	134.67165761664501	0.00000000000000
0.08600000000000	-2.15173179413754	-0.22532882656527	-8.24263481425077	0.00000000000000	134.84408046554699	0.00000000000000
0.08700000000000	-2.19842528177065	-0.23021855715589	-8.36999500485211	0.00000000000000	134.63562279897201	0.00000000000000
0.08800000000000	-2.24535490712035	-0.23513301603037	-8.55721395234775	0.00000000000000	133.78917958820600	0.00000000000000
0.08900000000000	-2.29258597736094	-0.24007904214000	-8.65833248324098	0.00000000000000	133.21252738751701	0.00000000000000
0.09000000000000	-2.33974697146433	-0.24501772989371	-8.61362949536793	0.00000000000000	133.29970712951700	0.00000000000000
0.09100000000000	-2.38658252467093	-0.24992233755640	-8.55678948699455	0.00000000000000	132.96926373902301	0.00000000000000
0.09200000000000	-2.43347086864466	-0.25483247345529	-8.57419544212448	0.00000000000000	132.05138780407299	0.00000000000000
0.09300000000000	-2.48050246109844	-0.25975761029994	-8.59964678941023	0.00000000000000	131.57236165547999	0.00000000000000
0.09400000000000	-2.52744424051422	-0.26467334194524	-8.59855260292362	0.00000000000000	132.02287043704499	0.00000000000000
0.09500000000000	-2.57414430340713	-0.26956376109546	-8.64733237104939	0.00000000000000	132.39813022096300	0.00000000000000
0.09600000000000	-2.62094698918982	-0.27446492688957	-8.75868465205051	0.00000000000000	132.13942712967500	0.00000000000000
0.09700000000000	-2.66793103758970	-0.27938508493253	-8.85291232821844	0.00000000000000	131.91055656350099	0.00000000000000
0.09800000000000	-2.71481109345728	-0.28429435290298	-8.87310274731013	0.00000000000000	132.22563440187400	0.00000000000000
0.09900000000000	-2.76148745903291	-0.28918229047594	-8.95779262278880	0.00000000000000	132.00425183697899	0.00000000000000
0.10000000000000	-2.80815790893327	-0.29406960856083	-9.04025196403816	0.00000000000000	131.75963281819000	0.00000000000000
0.10100000000000	-2.85484283803832	-0.29895844290449	-9.10517339921866	0.00000000000000	131.29388391666299	0.00000000000000
0.10200000000000	-2.90142992326939	-0.30383703106162	-9.10402782265784	0.00000000000000	130.94287259127600	0.00000000000000
0.10300000000000	-2.94788343371815	-0.30870163130027	-9.13081939883393	0.00000000000000	129.81246766543100	0.00000000000000
0.10400000000000	-2.99466869347982	-0.31360097224572	-9.22728576299114	0.00000000000000	128.12875502279701	0.00000000000000
0.10500000000000	-3.04177046363266	-0.31853345808183	-9.30665872302052	0.00000000000000	127.29435631786600	0.00000000000000
0.10600000000000	-3.08888604500463	-0.32346739022542	-9.35062749362186	0.00000000000000	127.68578191115201	0.00000000000000
0.10700000000000	-3.13583207743024	-0.32838356724487	-9.44094393800386	0.00000000000000	128.40146836938200	0.00000000000000
0.10800000000000	-3.18286069720655	-0.33330839279146	-9.57690083545572	0.00000000000000	128.57154531614401	0.00000000000000
0.10900000000000	-3.23001837216880	-0.33824673296552	-9.66658945782861	0.00000000000000	128.40948355730899	0.00000000000000
0.11000000000000	-3.27707690007001	-0.34317469048362	-9.66866060332294	0.00000000000000	128.06916152462401	0.00000000000000
0.11100000000000	-3.32385930364940	-0.34807373233037	-9.68051982732939	0.00000000000000	126.96040642798600	0.00000000000000
0.11200000000000	-3.37066682384461	-0.35297540438297	-9.74703254935741	0.00000000000000	125.47925769133100	0.00000000000000
0.11300000000000	-3.41757451122628	-0.35788756591881	-9.80374104030915	0.00000000000000	124.62094891403200	0.00000000000000
0.11400000000000	-3.46438674947890	-0.36278973204522	-9.82160907256218	0.00000000000000	124.80164800034900	0.00000000000000
0.11500000000000	-3.51097478813459	-0.36766842004475	-9.87066680731726	0.00000000000000	125.05921462606200	0.00000000000000
0.11600000000000	-3.55763989781752	-0.37255517890338	-9.96948434837431	0.00000000000000	124.82469844659900	0.00000000000000
0.11700000000000	-3.60443979519703	-0.37745605269659	-10.05761797479030	0.00000000000000	124.61050676729501	0.00000000000000
0.11800000000000	-3.65117249230301	-0.38234988929361	-10.10732532965450	0.00000000000000	124.65658514384100	0.00000000000000
0.11900000000000	-3.69769580532730	-0.38722179924087	-10.19679658887630	0.00000000000000	124.40981031148100	0.00000000000000
0.12000000000000	-3.74429188016441	-0.39210132878735	-10.32798582324270	0.00000000000000	123.71504193361200	0.00000000000000
0.12100000000000	-3.79100909479545	-0.39699354406338	-10.41983612475030	0.00000000000000	123.05871004403301	0.00000000000000
0.12200000000000	-3.83764232146705	-0.40187696414087	-10.43798075701250	0.00000000000000	122.67062120835899	0.00000000000000
0.12300000000000	-3.88404786599617	-0.40673654140016	-10.45814904989180	0.00000000000000	121.86742689562200	0.00000000000000
0.12400000000000	-3.93048709987393	-0.41159964659978	-10.52781266840890	0.00000000000000	120.72368267910200	0.00000000000000
0.12500000000000	-3.97702053322636	-0.41647261634532	-10.60678059446540	0.00000000000000	120.03379042361900	0.00000000000000
0.12600000000000	-4.02348020360280	-0.42133786165008	-10.67531162305710	0.00000000000000	120.13394967219899	0.00000000000000
0.12700000000000	-4.06975378356190	-0.42618361961191	-10.79371203942180	0.00000000000000	120.25537370347500	0.00000000000000
0.12800000000000	-4.11610074306466	-0.43103706186158	-10.94853693937240	0.00000000000000	119.93360590528300	0.00000000000000
0.12900000000000	-4.16256516157370	-0.43590280438962	-11.06372286417920	0.00000000000000	119.57109182565300	0.00000000000000
0.13000000000000	-4.20897283238908	-0.44076260431309	-11.10630248113930	0.00000000000000	119.36471935596499	0.00000000000000
0.13100000000000	-4.25521368610870	-0.44560493519113	-11.15333175340740	0.00000000000000	118.78744959585499	0.00000000000000
0.13200000000000	-4.30150605453645	-0.45045266067679	-11.24561650594220	0.00000000000000	117.83085611046700	0.00000000000000
0.13300000000000	-4.34788892582865	-0.45530986360026	-11.33298643823810	0.00000000000000	117.10435780436900	0.00000000000000
0.13400000000000	-4.39419546577253	-0.46015907312362	-11.38988613947400	0.00000000000000	116.90931765281100	0.00000000000000
0.13500000000000	-4.44030082989228	-0.46498721556394	-11.47408853715690	0.00000000000000	116.65959798737400	0.00000000000000
0.13600000000000	-4.48638600335845	-0.46981324364397	-11.60034254723700	0.00000000000000	116.02433879468300	0.00000000000000
0.13700000000000	-4.53251178006662	-0.47464352368555	-11.71224332689720	0.00000000000000	115.40161777685400	0.00000000000000
0.13800000000000	-4.57855928943631	-0.47946560759061	-11.78212111247670	0.00000000000000	114.99958088503401	0.00000000000000
0.13900000000000	-4.62447456489655	-0.48427384399306	-11.86133511053850	0.00000000000000	114.25725090420300	0.00000000000000
0.14000000000000	-4.67043228207301	-0.48908652488164	-11.97995420159190	0.00000000000000	113.17854281842099	0.00000000000000
0.14100000000000	-4.71646959644428	-0.49390754116897	-12.09860248476560	0.00000000000000	112.48202840593500	0.00000000000000
0.14200000000000	-4.76244774538016	-0.49872236166639	-12.19541377474050	0.00000000000000	112.52031307171900	0.00000000000000
0.14300000000000	-4.80825480831153	-0.50351926607931	-12.33209711916660	0.00000000000000	112.69166622427100	0.00000000000000
0.14400000000000	-4.85408136675969	-0.50831821205798	-12.50173154049710	0.00000000000000	112.44022838080301	0.00000000000000
0.14500000000000	-4.89996925595894	-0.51312358057788	-12.62872611704650	0.00000000000000	111.95408175241300	0.00000000000000
0.14600000000000	-4.94578058135879	-0.51792093135546	-12.67855515972100	0.00000000000000	111.35663359164600	0.00000000000000
0.14700000000000	-4.99140998985535	-0.52269923183948	-12.71681743523020	0.00000000000000	110.14516245558700	0.00000000000000
0.14800000000000	-5.03704329095733	-0.52747793995618	-12.80139816809140	0.00000000000000	108.66882609591100	0.00000000000000
0.14900000000000	-5.08273602769575	-0.53226287215817	-12.90844225154900	0.00000000000000	107.83020256360101	0.00000000000000
0.15000000000000	-5.12834782729534	-0.53703932864281	-13.02385490901430	0.00000000000000	108.00154859438000	0.00000000000000
0.15100000000000	-5.17377701067063	-0.54179666160115	-13.19235806875880	0.00000000000000	108.52697411857100	0.00000000000000
0.15200000000000	-5.21920400398207	-0.54655376521655	-13.39119850849330	0.00000000000000	108.59594732085399	0.00000000000000
0.15300000000000	-5.26468504919125	-0.55131652913344	-13.54668772785940	0.00000000000000	108.23840923976600	0.00000000000000
0.15400000000000	-5.31008536028955	-0.55607083859401	-13.62814783067680	0.00000000000000	107.51385182495700	0.00000000000000
0.15500000000000	-5.35531059785230	-0.56080681439681	-13.70819464263580	0.00000000000000	106.15721421743800	0.00000000000000
0.15600000000000	-5.40053516960022	-0.56554272047565	-13.82908105213950	0.00000000000000	104.56494050926800	0.00000000000000
0.15700000000000	-5.44581158256994	-0.57028405535453	-13.94728472468200	0.00000000000000	103.45867690301399	0.00000000000000
0.15800000000000	-5.49100004819790	-0.57501618040932	-14.04175819227020	0.00000000000000	103.12833568549100	0.00000000000000
0.15900000000000	-5.53598259328760	-0.57972674151578	-14.15818006515670	0.00000000000000	102.80769194936300	0.00000000000000
0.16000000000000	-5.58094096013878	-0.58443477068301	-14.31199758538310	0.00000000000000	102.17030666978199	0.00000000000000
0.16100000000000	-5.62593164789405	-0.58914618448741	-14.46524756012080	0.00000000000000	101.71880722524000	0.00000000000000
0.16200000000000	-5.67083810463526	-0.59384877764064	-14.60052838636900	0.00000000000000	101.66184932877600	0.00000000000000
0.16300000000000	-5.71559788747479	-0.59853601113880	-14.76340364834280	0.00000000000000	101.50437905392600	0.00000000000000
0.16400000000000	-5.76037498632530	-0.60322505796540	-14.95693287405010	0.00000000000000	100.97824624236300	0.00000000000000
0.16500000000000	-5.80519884513577	-0.60791900148355	-15.12935405392280	0.00000000000000	100.42404489292799	0.00000000000000
0.16600000000000	-5.84993364973159	-0.61260361926615	-15.25644503033150	0.00000000000000	100.02469820573700	0.00000000000000
0.16700000000000	-5.89447234072754	-0.61726770008060	-15.39799293316440	0.00000000000000	99.44117457388310	0.00000000000000
0.16800000000000	-5.93896872386040	-0.62192735042598	-15.57311534104510	0.00000000000000	98.57132464778800	0.00000000000000
0.16900000000000	-5.98346352168988	-0.62658683475878	-15.73331510061200	0.00000000000000	97.73412784116410	0.00000000000000
0.17000000000000	-6.02784994556772	-0.63123497019791	-15.85760317934750	0.00000000000000	97.08436751989791	0.00000000000000
0.17100000000000	-6.07209250725251	-0.63586804042340	-15.98614799464410	0.00000000000000	96.17111971755290	0.00000000000000
0.17200000000000	-6.11630537708681	-0.64049800132559	-16.15048194491480	0.00000000000000	95.00746915831471	0.00000000000000
0.17300000000000	-6.16052886042162	-0.64512907367095	-16.32274786013070	0.00000000000000	94.23442294899911	0.00000000000000
0.17400000000000	-6.20467141989232	-0.64975167168907	-16.48600527305010	0.00000000000000	94.14933318118440	0.00000000000000
0.17500000000000	-6.24866436521596	-0.65435860215036	-16.68179242259050	0.00000000000000	94.16389826449200	0.00000000000000
0.17600000000000	-6.29265776201399	-0.65896557988993	-16.90649700303730	0.00000000000000	93.83606444349209	0.00000000000000
0.17700000000000	-6.33667199493480	-0.66357473958318	-17.10841648816450	0.00000000000000	93.43867859876801	0.00000000000000
0.17800000000000	-6.38059194477980	-0.66817402597581	-17.26163463955140	0.00000000000000	93.12502237345871	0.00000000000000
0.17900000000000	-6.42432548463258	-0.67275379155971	-17.42035095709930	0.00000000000000	92.59103390063379	0.00000000000000
0.18000000000000	-6.46800284436163	-0.67732767397481	-17.61409403171660	0.00000000000000	91.77513154320970	0.00000000000000
0.18100000000000	-6.51167070892657	-0.68190056205865	-17.80526090963830	0.00000000000000	91.02089399767310	0.00000000000000
0.18200000000000	-6.55522689272549	-0.68646175496002	-17.97502573801010	0.00000000000000	90.48370392291181	0.00000000000000
0.18300000000000	-6.59861829091676	-0.69100569155291	-18.17174116643080	0.00000000000000	89.73535808950329	0.00000000000000
0.18400000000000	-6.64197509567747	-0.69554600553022	-18.40059585264230	0.00000000000000	88.77136606449619	0.00000000000000
0.18500000000000	-6.68531481627928	-0.70008453045860	-18.60666260402400	0.00000000000000	88.09656728515070	0.00000000000000
0.18600000000000	-6.72852949913299	-0.70460996146461	-18.76237655542010	0.00000000000000	87.96181514566470	0.00000000000000
0.18700000000000	-6.77152217398174	-0.70911214384671	-18.91361960497190	0.00000000000000	87.90698633305911	0.00000000000000
0.18800000000000	-6.81441126559489	-0.71360347901775	-19.10431719600880	0.00000000000000	87.54285982419970	0.00000000000000
0.18900000000000	-6.85727002111966	-0.71809163740103	-19.31675820213040	0.00000000000000	87.08323112075729	0.00000000000000
0.19000000000000	-6.90003656043558	-0.72257013892551	-19.54053525205020	0.00000000000000	86.64064586919780	0.00000000000000
0.19100000000000	-6.94267435076046	-0.72703515788718	-19.80790964138690	0.00000000000000	85.91924251087440	0.00000000000000
0.19200000000000	-6.98534652308307	-0.73150377732323	-20.09932829168870	0.00000000000000	85.00589781534259	0.00000000000000
0.19300000000000	-7.02806860676761	-0.73597762346487	-20.36083283690000	0.00000000000000	84.30642386247550	0.00000000000000
0.19400000000000	-7.07068789625008	-0.74044070502285	-20.57035655503280	0.00000000000000	83.97674561751711	0.00000000000000
0.19500000000000	-7.11310482899472	-0.74488259583280	-20.78930537560100	0.00000000000000	83.59720692412721	0.00000000000000
0.19600000000000	-7.15543335814497	-0.74931522903999	-21.03971218147180	0.00000000000000	83.00259523478499	0.00000000000000
0.19700000000000	-7.19770559480959	-0.75374196731187	-21.27375430714510	0.00000000000000	82.52334293207981	0.00000000000000
0.19800000000000	-7.23983755588497	-0.75815401595839	-21.46603355848100	0.00000000000000	82.31692869067290	0.00000000000000
0.19900000000000	-7.28177298859626	-0.76254548420275	-21.66252580984220	0.00000000000000	82.04395924481470	0.00000000000000
0.20000000000000	-7.32362654076498	-0.76692837793675	-21.89828678679520	0.00000000000000	81.54690847955510	0.00000000000000
0.20100000000000	-7.36544100173209	-0.77130717804969	-22.14334393448610	0.00000000000000	81.11755054151101	0.00000000000000
0.20200000000000	-7.40712391175367	-0.77567220217982	-22.38124435490010	0.00000000000000	80.88238989707800	0.00000000000000
0.20300000000000	-7.44862773679205	-0.78001847257437	-22.64605554573100	0.00000000000000	80.53216459132781	0.00000000000000
0.20400000000000	-7.49005692943300	-0.78435692748253	-22.94179403610080	0.00000000000000	79.99603110381420	0.00000000000000
0.20500000000000	-7.53143700463664	-0.78869023882469	-23.22773889822990	0.00000000000000	79.59751044354240	0.00000000000000
0.20600000000000	-7.57268950001681	-0.79301019003898	-23.48192015246960	0.00000000000000	79.48960051918760	0.00000000000000
0.20700000000000	-7.61376878738238	-0.79731200295239	-23.74928504427460	0.00000000000000	79.38827057768431	0.00000000000000
0.20800000000000	-7.65477779646480	-0.80160645634120	-24.04841208900310	0.00000000000000	79.09488071346640	0.00000000000000
0.20900000000000	-7.69574858776809	-0.80589690757354	-24.33464491420000	0.00000000000000	78.81058501968850	0.00000000000000
0.21000000000000	-7.73658413072542	-0.81017319563221	-24.58608092935280	0.00000000000000	78.62462328812160	0.00000000000000
0.21100000000000	-7.77722170238726	-0.81442875218530	-24.84123984651380	0.00000000000000	78.22049051857090	0.00000000000000
0.21200000000000	-7.81775508816428	-0.81867339841804	-25.13096891173590	0.00000000000000	77.67808971693330	0.00000000000000
0.21300000000000	-7.85823091802542	-0.82291201740936	-25.43424583227470	0.00000000000000	77.47011885471190	0.00000000000000
0.21400000000000	-7.89858305621890	-0.82713768343954	-25.73805577741090	0.00000000000000	77.77337546272049	0.00000000000000
0.21500000000000	-7.93876801960518	-0.83134584296484	-26.08491818306250	0.00000000000000	78.31848557451090	0.00000000000000
0.21600000000000	-7.97890847352169	-0.83554934146937	-26.45721047742050	0.00000000000000	78.62816821361220	0.00000000000000
0.21700000000000	-8.01903427659640	-0.83975130574133	-26.78641617956490	0.00000000000000	78.60796562831790	0.00000000000000
0.21800000000000	-8.05901278291967	-0.84393784513355	-27.04725849146010	0.00000000000000	78.25806606045249	0.00000000000000
0.21900000000000	-8.09873856911515	-0.84809791973588	-27.29894723598570	0.00000000000000	77.51787673100850	0.00000000000000
0.22000000000000	-8.13833189579621	-0.85224412321030	-27.59243073765230	0.00000000000000	76.79353662521929	0.00000000000000
0.22100000000000	-8.17785281726196	-0.85638274442829	-27.90512855003660	0.00000000000000	76.49970894992471	0.00000000000000
0.22200000000000	-8.21721359498844	-0.86050459543313	-28.22717398268690	0.00000000000000	76.74854802663080	0.00000000000000
0.22300000000000	-8.25636095750710	-0.86460409764966	-28.58761715619570	0.00000000000000	77.12565942558760	0.00000000000000
0.22400000000000	-8.29542029909262	-0.86869438233563	-28.97680590934230	0.00000000000000	77.38023440777850	0.00000000000000
0.22500000000000	-8.33442674367639	-0.87277912766054	-29.35139352545170	0.00000000000000	77.70675161254590	0.00000000000000
0.22600000000000	-8.37329319955599	-0.87684921340262	-29.69163979841500	0.00000000000000	78.17332402636529	0.00000000000000
0.22700000000000	-8.41196786585828	-0.88089921498713	-30.04641527805780	0.00000000000000	78.61346446781450	0.00000000000000
0.22800000000000	-8.45055388995286	-0.88493993398135	-30.43177521311390	0.00000000000000	78.92846867288230	0.00000000000000
0.22900000000000	-8.48906948530314	-0.88897327769472	-30.80274096239300	0.00000000000000	79.21980969902090	0.00000000000000
0.23000000000000	-8.52741902591773	-0.89298923219683	-31.13739304186140	0.00000000000000	79.53797149219450	0.00000000000000
0.23100000000000	-8.56552515233032	-0.89697969642332	-31.48958379520920	0.00000000000000	79.86734997684449	0.00000000000000
0.23200000000000	-8.60347702686916	-0.90095400743136	-31.87758544725190	0.00000000000000	80.14409688893680	0.00000000000000
0.23300000000000	-8.64132662915169	-0.90491760851376	-32.25151043285990	0.00000000000000	80.34916813345231	0.00000000000000
0.23400000000000	-8.67901867105069	-0.90886470991138	-32.58859687849700	0.00000000000000	80.48457336886179	0.00000000000000
0.23500000000000	-8.71652123809213	-0.91279196954832	-32.93492982705600	0.00000000000000	80.46175424780550	0.00000000000000
0.23600000000000	-8.75393464848533	-0.91670989272289	-33.32250422659690	0.00000000000000	80.51162416525980	0.00000000000000
